date,open,high,low,close,volume
2025-07-21 00:00:00+05:30,419.05,420.6,414.25,419.8,4051980
2025-07-22 00:00:00+05:30,420.2,423.7,414.15,414.7,3407343
2025-07-23 00:00:00+05:30,416.75,420.0,411.3,419.15,3652329
2025-07-24 00:00:00+05:30,419.15,423.35,416.25,422.15,2781973
2025-07-25 00:00:00+05:30,422.15,423.4,413.7,415.1,4213376
2025-07-28 00:00:00+05:30,414.85,417.0,404.4,405.15,3493261
2025-07-29 00:00:00+05:30,403.0,411.5,401.35,410.6,4343591
2025-07-30 00:00:00+05:30,410.7,414.2,408.6,411.9,2147122
2025-07-31 00:00:00+05:30,406.6,412.6,403.35,409.95,3924392
2025-08-01 00:00:00+05:30,408.1,409.2,403.0,403.85,2424645
2025-08-04 00:00:00+05:30,404.0,414.4,403.1,413.75,3031304
2025-08-05 00:00:00+05:30,415.0,416.5,410.7,413.5,3014252
2025-08-06 00:00:00+05:30,413.55,419.8,405.5,415.75,10816716
2025-08-07 00:00:00+05:30,416.8,416.8,403.6,408.95,8387797
2025-08-08 00:00:00+05:30,409.0,409.65,403.45,404.65,6103086
2025-08-11 00:00:00+05:30,405.9,419.9,405.45,418.8,9713008
2025-08-12 00:00:00+05:30,419.0,424.9,414.55,415.7,6429327
2025-08-13 00:00:00+05:30,417.0,419.65,415.25,417.75,3883695
2025-08-14 00:00:00+05:30,419.0,419.8,413.9,416.5,3680607
2025-08-18 00:00:00+05:30,419.8,419.8,407.5,408.7,6119780
2025-08-19 00:00:00+05:30,409.55,413.15,406.5,410.0,5315976
2025-08-20 00:00:00+05:30,409.95,411.3,403.0,403.4,7517853
2025-08-21 00:00:00+05:30,404.75,408.15,399.3,400.25,6814781
2025-08-22 00:00:00+05:30,400.25,402.7,394.4,399.85,6199157
2025-08-25 00:00:00+05:30,399.85,401.25,398.4,399.3,3576487
2025-08-26 00:00:00+05:30,398.4,399.5,387.65,388.55,8672494
2025-08-28 00:00:00+05:30,388.85,389.7,381.0,381.75,6429323
2025-08-29 00:00:00+05:30,381.75,383.6,376.0,379.7,7398515
2025-09-01 00:00:00+05:30,380.0,391.0,379.75,389.55,3520775
2025-09-02 00:00:00+05:30,391.9,395.75,388.2,392.65,4362539
2025-09-03 00:00:00+05:30,392.65,395.85,391.7,394.3,3271472
2025-09-04 00:00:00+05:30,397.0,397.95,389.25,390.05,2108026
2025-09-05 00:00:00+05:30,390.5,396.3,390.5,394.4,2886182
2025-09-08 00:00:00+05:30,395.3,398.85,393.5,395.15,2699778
2025-09-09 00:00:00+05:30,394.65,397.65,392.5,392.9,2829816
2025-09-10 00:00:00+05:30,394.05,400.95,394.0,398.0,4562765
2025-09-11 00:00:00+05:30,398.0,402.75,397.5,399.55,2141209
2025-09-12 00:00:00+05:30,400.0,401.0,394.8,395.7,2713735
2025-09-15 00:00:00+05:30,395.75,404.75,395.75,401.85,4377204
2025-09-16 00:00:00+05:30,402.5,404.25,400.65,403.05,3484057
2025-09-17 00:00:00+05:30,404.25,406.6,402.75,404.8,5034405
2025-09-18 00:00:00+05:30,406.0,411.65,405.75,408.0,4572862
2025-09-19 00:00:00+05:30,407.0,410.45,407.0,409.1,4772377
2025-09-22 00:00:00+05:30,408.0,411.7,407.1,408.85,3096650
2025-09-23 00:00:00+05:30,409.1,415.0,409.1,412.9,4410834
2025-09-24 00:00:00+05:30,412.0,414.75,409.6,410.7,2610791
2025-09-25 00:00:00+05:30,411.0,412.9,404.0,405.4,2866572
2025-09-26 00:00:00+05:30,405.0,406.55,395.0,397.3,4214115
2025-09-29 00:00:00+05:30,399.0,407.65,398.5,406.45,3646754
2025-09-30 00:00:00+05:30,406.15,411.1,404.5,410.25,4126060
2025-10-01 00:00:00+05:30,410.0,426.4,408.35,411.15,13392846
2025-10-03 00:00:00+05:30,411.0,414.45,406.4,412.2,6422810
2025-10-06 00:00:00+05:30,410.35,413.9,403.7,405.9,3131710
2025-10-07 00:00:00+05:30,406.45,409.5,405.9,408.8,1919745
2025-10-08 00:00:00+05:30,409.5,409.5,398.35,400.0,4838089
2025-10-09 00:00:00+05:30,400.4,403.6,398.1,402.35,2638307
2025-10-10 00:00:00+05:30,404.8,408.9,403.0,403.85,2216904
2025-10-13 00:00:00+05:30,402.0,404.3,400.5,403.1,2604983
2025-10-14 00:00:00+05:30,403.0,404.4,395.55,398.0,6584385
2025-10-15 00:00:00+05:30,399.5,407.2,398.5,405.0,5923684
2025-10-16 00:00:00+05:30,406.0,408.45,400.8,401.55,4441896
2025-10-17 00:00:00+05:30,401.5,401.5,393.5,396.45,7566342
2025-10-20 00:00:00+05:30,398.9,401.0,396.5,397.95,4927347
2025-10-21 00:00:00+05:30,401.0,401.5,396.95,398.45,661678
2025-10-23 00:00:00+05:30,403.0,403.8,395.6,396.6,7783176
2025-10-24 00:00:00+05:30,396.4,397.45,392.2,393.6,3294561
2025-10-27 00:00:00+05:30,396.0,399.5,394.1,396.9,3263341
2025-10-28 00:00:00+05:30,397.0,401.9,393.25,394.6,5914973
2025-10-29 00:00:00+05:30,396.2,411.0,393.25,408.8,10111788
2025-10-30 00:00:00+05:30,410.65,411.1,402.8,405.05,5311440
2025-10-31 00:00:00+05:30,405.05,408.75,402.5,403.25,4200882
2025-11-03 00:00:00+05:30,403.25,407.0,401.6,403.4,3659563
2025-11-04 00:00:00+05:30,402.5,406.1,395.6,396.2,5105933
2025-11-06 00:00:00+05:30,396.2,397.95,385.45,386.1,6401150
2025-11-07 00:00:00+05:30,386.1,394.7,374.2,380.25,16021457
2025-11-10 00:00:00+05:30,378.0,381.65,374.3,377.3,7558172
2025-11-11 00:00:00+05:30,378.05,378.4,369.5,375.0,8888268
2025-11-12 00:00:00+05:30,376.0,380.45,373.65,375.3,5333409
2025-11-13 00:00:00+05:30,375.0,377.45,372.2,372.9,5884580
2025-11-14 00:00:00+05:30,373.25,375.45,371.15,374.6,4954031
2025-11-17 00:00:00+05:30,375.6,380.2,375.5,376.4,5325450
2025-11-18 00:00:00+05:30,379.35,379.35,373.15,374.6,5223085
2025-11-19 00:00:00+05:30,374.6,377.0,372.0,373.65,5830083
2025-11-20 00:00:00+05:30,374.2,376.4,372.25,372.75,4429516
2025-11-21 00:00:00+05:30,372.75,373.45,369.0,369.7,3904024
2025-11-24 00:00:00+05:30,370.0,370.9,362.0,362.65,11744103
2025-11-25 00:00:00+05:30,363.8,367.0,361.0,361.4,6113266
2025-11-26 00:00:00+05:30,359.0,364.7,357.55,362.4,5145168
2025-11-27 00:00:00+05:30,362.4,367.65,361.75,365.15,5016640
2025-11-28 00:00:00+05:30,364.0,365.15,361.05,362.7,3452880
2025-12-01 00:00:00+05:30,364.2,365.85,360.0,360.95,3010315
2025-12-02 00:00:00+05:30,356.4,363.3,356.4,360.3,4957405
2025-12-03 00:00:00+05:30,361.0,361.8,350.65,351.95,7313684
2025-12-04 00:00:00+05:30,352.15,354.65,350.6,352.05,3426935
2025-12-05 00:00:00+05:30,351.95,353.95,348.8,352.65,5225025
2025-12-08 00:00:00+05:30,353.1,353.45,340.1,342.45,7187288
2025-12-09 00:00:00+05:30,341.8,344.0,334.85,342.5,8160700
2025-12-10 00:00:00+05:30,344.65,348.95,342.6,343.85,7421279
2025-12-11 00:00:00+05:30,344.1,344.5,340.45,342.55,4526067
2025-12-12 00:00:00+05:30,344.0,345.0,339.8,344.2,3751220
2025-12-15 00:00:00+05:30,344.0,344.0,337.7,341.2,4861434
2025-12-16 00:00:00+05:30,340.9,341.65,335.0,336.15,8021854
2025-12-17 00:00:00+05:30,336.9,338.75,334.25,335.65,4746519
2025-12-18 00:00:00+05:30,334.5,337.3,329.9,335.05,5409972
2025-12-19 00:00:00+05:30,335.95,339.25,335.05,338.7,8110376
