date,open,high,low,close,volume
2025-06-11 00:00:00+05:30,3085.0,3124.0,3076.0,3080.7,1749787
2025-06-12 00:00:00+05:30,3088.0,3094.0,3007.0,3019.2,2278398
2025-06-13 00:00:00+05:30,2932.0,3018.5,2932.0,3006.0,2003184
2025-06-16 00:00:00+05:30,3001.0,3045.0,2988.1,3023.6,1673726
2025-06-17 00:00:00+05:30,3043.0,3043.0,2994.0,3007.2,1455355
2025-06-18 00:00:00+05:30,3000.0,3074.9,2986.6,3041.1,2161043
2025-06-19 00:00:00+05:30,3038.0,3106.9,3034.2,3094.8,2482920
2025-06-20 00:00:00+05:30,3100.0,3203.0,3090.3,3184.4,8315834
2025-06-23 00:00:00+05:30,3163.6,3184.4,3122.7,3135.0,1731432
2025-06-24 00:00:00+05:30,3155.1,3216.6,3136.8,3150.1,2834887
2025-06-25 00:00:00+05:30,3180.0,3225.5,3160.5,3215.5,2078771
2025-06-26 00:00:00+05:30,3225.9,3238.0,3183.5,3215.8,2907261
2025-06-27 00:00:00+05:30,3205.0,3241.5,3187.1,3203.3,5098406
2025-06-30 00:00:00+05:30,3205.4,3219.8,3161.0,3183.2,2083572
2025-07-01 00:00:00+05:30,3188.0,3218.0,3168.2,3176.1,1407074
2025-07-02 00:00:00+05:30,3168.0,3202.7,3153.7,3165.2,1559309
2025-07-03 00:00:00+05:30,3165.2,3221.0,3164.8,3174.4,2102806
2025-07-04 00:00:00+05:30,3161.1,3177.0,3134.1,3162.5,968006
2025-07-07 00:00:00+05:30,3162.5,3173.0,3152.1,3160.2,853459
2025-07-08 00:00:00+05:30,3150.0,3168.0,3123.0,3157.9,1513129
2025-07-09 00:00:00+05:30,3145.0,3189.0,3141.0,3176.3,1245661
2025-07-10 00:00:00+05:30,3172.1,3192.6,3137.6,3162.4,1701384
2025-07-11 00:00:00+05:30,3158.0,3162.4,3062.4,3073.2,3041614
2025-07-14 00:00:00+05:30,3072.8,3104.8,3053.6,3092.1,2958843
2025-07-15 00:00:00+05:30,3086.1,3148.3,3082.9,3128.6,2826720
2025-07-16 00:00:00+05:30,3128.6,3210.0,3082.4,3196.5,2892812
2025-07-17 00:00:00+05:30,3186.3,3238.0,3171.0,3195.0,3267180
2025-07-18 00:00:00+05:30,3208.0,3252.0,3176.7,3192.4,2040381
2025-07-21 00:00:00+05:30,3177.0,3253.6,3152.8,3246.7,2436535
2025-07-22 00:00:00+05:30,3246.7,3271.9,3210.5,3257.2,1854072
2025-07-23 00:00:00+05:30,3260.0,3303.0,3248.0,3268.8,2159800
2025-07-24 00:00:00+05:30,3255.0,3286.5,3243.7,3260.9,1469406
2025-07-25 00:00:00+05:30,3256.0,3259.0,3214.0,3246.4,1475856
2025-07-28 00:00:00+05:30,3246.4,3256.9,3199.2,3209.8,1939520
2025-07-29 00:00:00+05:30,3203.0,3225.9,3186.6,3199.4,1824673
2025-07-30 00:00:00+05:30,3195.0,3241.6,3151.9,3208.9,2199654
2025-07-31 00:00:00+05:30,3225.0,3238.2,3135.6,3203.1,4465859
2025-08-01 00:00:00+05:30,3205.0,3205.0,3116.7,3159.3,3781457
2025-08-04 00:00:00+05:30,3170.0,3223.0,3160.0,3200.2,2684012
2025-08-05 00:00:00+05:30,3195.0,3222.0,3170.1,3212.2,1805644
2025-08-06 00:00:00+05:30,3212.2,3240.1,3178.6,3227.5,1866321
2025-08-07 00:00:00+05:30,3198.0,3229.6,3161.1,3211.1,2374621
2025-08-08 00:00:00+05:30,3207.0,3214.9,3135.6,3144.2,1721037
2025-08-11 00:00:00+05:30,3150.9,3230.0,3130.3,3186.2,2046761
2025-08-12 00:00:00+05:30,3186.1,3253.0,3185.1,3236.5,3315978
2025-08-13 00:00:00+05:30,3255.0,3300.0,3238.7,3282.2,2436029
2025-08-14 00:00:00+05:30,3273.2,3313.5,3262.0,3265.4,1508721
2025-08-18 00:00:00+05:30,3350.0,3432.0,3335.3,3383.1,5787481
2025-08-19 00:00:00+05:30,3400.0,3403.9,3338.1,3354.0,2596242
2025-08-20 00:00:00+05:30,3354.1,3404.2,3335.0,3395.6,2957816
2025-08-21 00:00:00+05:30,3410.0,3410.0,3370.0,3375.1,1964795
2025-08-22 00:00:00+05:30,3380.0,3420.0,3375.4,3403.0,2509867
2025-08-25 00:00:00+05:30,3428.0,3429.0,3381.8,3398.9,1859862
2025-08-26 00:00:00+05:30,3395.0,3414.0,3318.1,3330.8,3122442
2025-08-28 00:00:00+05:30,3375.0,3375.0,3287.3,3295.3,2936428
2025-08-29 00:00:00+05:30,3271.0,3280.0,3187.0,3199.5,3017625
2025-09-01 00:00:00+05:30,3191.1,3324.9,3191.1,3315.4,3525726
2025-09-02 00:00:00+05:30,3325.0,3330.0,3223.0,3234.5,3073407
2025-09-03 00:00:00+05:30,3269.0,3293.7,3232.8,3286.0,2672659
2025-09-04 00:00:00+05:30,3527.0,3550.0,3463.4,3481.5,7600320
2025-09-05 00:00:00+05:30,3511.0,3577.8,3481.5,3561.3,3700943
2025-09-08 00:00:00+05:30,3585.0,3715.2,3579.1,3701.4,4623789
2025-09-09 00:00:00+05:30,3702.2,3723.8,3673.1,3696.3,2879258
2025-09-10 00:00:00+05:30,3702.0,3708.9,3591.4,3604.4,2298202
2025-09-11 00:00:00+05:30,3620.0,3647.9,3580.0,3595.7,1949934
2025-09-12 00:00:00+05:30,3594.9,3641.0,3582.0,3589.9,2839264
2025-09-15 00:00:00+05:30,3590.0,3603.4,3526.6,3530.3,2550444
2025-09-16 00:00:00+05:30,3545.0,3619.9,3528.9,3608.0,2465043
2025-09-17 00:00:00+05:30,3608.0,3644.9,3593.1,3633.2,2237804
2025-09-18 00:00:00+05:30,3636.1,3650.0,3603.3,3642.2,2480472
2025-09-19 00:00:00+05:30,3601.0,3636.7,3584.5,3592.1,4018342
2025-09-22 00:00:00+05:30,3600.0,3616.6,3569.3,3584.8,1664133
2025-09-23 00:00:00+05:30,3610.0,3679.2,3606.8,3614.6,2523224
2025-09-24 00:00:00+05:30,3614.5,3626.3,3568.0,3574.9,1320014
2025-09-25 00:00:00+05:30,3579.9,3584.1,3521.8,3530.0,2106344
2025-09-26 00:00:00+05:30,3510.0,3547.5,3391.6,3396.5,3046760
2025-09-29 00:00:00+05:30,3419.0,3458.0,3405.0,3418.1,3175716
2025-09-30 00:00:00+05:30,3420.0,3454.0,3393.1,3427.0,2611078
2025-10-01 00:00:00+05:30,3419.2,3501.0,3415.5,3463.4,2364844
2025-10-03 00:00:00+05:30,3462.1,3492.4,3404.2,3462.0,2357702
2025-10-06 00:00:00+05:30,3462.0,3480.0,3425.1,3472.0,1156082
2025-10-07 00:00:00+05:30,3468.1,3521.4,3465.1,3492.8,1508939
2025-10-08 00:00:00+05:30,3500.0,3509.7,3422.6,3426.5,1444911
2025-10-09 00:00:00+05:30,3450.0,3475.0,3424.0,3442.9,1997853
2025-10-10 00:00:00+05:30,3425.0,3473.9,3395.7,3454.9,1416272
2025-10-13 00:00:00+05:30,3432.0,3470.0,3432.0,3459.7,1090517
2025-10-14 00:00:00+05:30,3469.9,3487.1,3428.0,3459.8,1518505
2025-10-15 00:00:00+05:30,3461.0,3500.0,3460.0,3497.2,1319445
2025-10-16 00:00:00+05:30,3503.0,3573.2,3498.3,3560.8,2125552
2025-10-17 00:00:00+05:30,3561.0,3656.0,3560.1,3647.2,3339579
2025-10-20 00:00:00+05:30,3674.0,3676.0,3593.0,3599.1,2827250
2025-10-21 00:00:00+05:30,3608.2,3628.1,3604.3,3621.2,286950
2025-10-23 00:00:00+05:30,3632.1,3650.0,3600.0,3623.6,3724956
2025-10-24 00:00:00+05:30,3630.0,3655.3,3615.1,3625.0,1654500
2025-10-27 00:00:00+05:30,3626.8,3635.3,3593.0,3611.6,1440893
2025-10-28 00:00:00+05:30,3605.0,3624.9,3562.0,3579.1,2851093
2025-10-29 00:00:00+05:30,3580.0,3583.5,3522.1,3534.7,2526473
2025-10-30 00:00:00+05:30,3540.0,3550.0,3496.0,3502.1,2103351
2025-10-31 00:00:00+05:30,3516.1,3526.7,3483.7,3487.2,1915577
2025-11-03 00:00:00+05:30,3511.0,3590.0,3511.0,3548.9,1776510
2025-11-04 00:00:00+05:30,3548.6,3632.8,3537.2,3581.2,3494428
2025-11-06 00:00:00+05:30,3625.0,3674.7,3586.3,3618.5,4535984
2025-11-07 00:00:00+05:30,3615.6,3718.0,3566.8,3690.2,2595934
2025-11-10 00:00:00+05:30,3690.2,3715.8,3645.1,3663.9,1620889
2025-11-11 00:00:00+05:30,3699.9,3759.0,3670.0,3749.1,3044040
2025-11-12 00:00:00+05:30,3761.0,3781.0,3740.0,3754.3,1984901
2025-11-13 00:00:00+05:30,3748.2,3754.1,3690.2,3699.5,1599079
2025-11-14 00:00:00+05:30,3700.0,3716.8,3660.5,3698.6,1847028
2025-11-17 00:00:00+05:30,3710.0,3754.5,3682.3,3734.9,2094008
2025-11-18 00:00:00+05:30,3718.5,3732.7,3688.0,3694.8,2613743
2025-11-19 00:00:00+05:30,3695.0,3746.5,3667.8,3722.5,1626043
2025-11-20 00:00:00+05:30,3744.8,3759.0,3711.1,3716.7,1815617
2025-11-21 00:00:00+05:30,3730.0,3779.0,3726.0,3749.6,3184145
2025-11-24 00:00:00+05:30,3745.1,3749.5,3677.2,3690.8,4059935
2025-11-25 00:00:00+05:30,3687.0,3695.8,3653.0,3669.3,1714176
2025-11-26 00:00:00+05:30,3681.0,3708.0,3669.3,3686.4,2116524
2025-11-27 00:00:00+05:30,3701.5,3717.6,3665.0,3681.2,1993274
2025-11-28 00:00:00+05:30,3692.0,3768.9,3690.1,3757.3,2944457
2025-12-01 00:00:00+05:30,3790.0,3795.0,3730.0,3741.6,1830158
2025-12-02 00:00:00+05:30,3722.8,3748.0,3705.5,3716.5,2285922
2025-12-03 00:00:00+05:30,3736.0,3740.0,3640.0,3649.4,2002476
2025-12-04 00:00:00+05:30,3675.0,3678.2,3620.2,3671.6,1984001
2025-12-05 00:00:00+05:30,3659.3,3721.5,3642.5,3717.1,2393280
2025-12-08 00:00:00+05:30,3720.0,3725.0,3671.6,3681.7,1500195
2025-12-09 00:00:00+05:30,3658.0,3674.4,3604.5,3635.9,3901255
2025-12-10 00:00:00+05:30,3660.0,3694.9,3626.2,3630.0,1593915
2025-12-11 00:00:00+05:30,3623.4,3669.1,3615.9,3665.2,981456
2025-12-12 00:00:00+05:30,3665.4,3695.0,3661.3,3679.6,1078982
2025-12-15 00:00:00+05:30,3632.0,3665.4,3603.6,3608.0,1704069
2025-12-16 00:00:00+05:30,3581.0,3633.5,3577.9,3621.0,1394406
2025-12-17 00:00:00+05:30,3647.9,3647.9,3594.0,3612.8,1209367
2025-12-18 00:00:00+05:30,3600.0,3611.9,3540.1,3586.6,2446168
2025-12-19 00:00:00+05:30,3571.0,3615.0,3560.0,3603.6,1647819
